id,source,timestamp,garment_type,gender,color,pattern,style,engagement_likes,engagement_comments,engagement_views,geography,image_path,image_url,fit,length,neckline,sleeve,fabric,engagement_metric,influence_type,influence_identifier
instagram_5675,Cinema,2024-01-06,Jeans,men,white,stripes,casual,938,197,53806,Europe,img_5675.jpg,,regular,full-length,collared,sleeveless,cotton,18313.67,trending memes,Galaxy Brain Remix
instagram_5697,YouTube,2025-08-13,Jeans,men,white,tie-dye,athleisure,3086,127,24926,US,img_5697.jpg,,straight cut,ankle-length,crew neck,cap sleeve,cotton,9379.67,event - memes,Super Bowl Halftime Meme 2025
instagram_5722,Celebrities,2024-08-20,Jeans,men,pink,graphic prints,formal,3391,102,13521,US,img_5722.jpg,,relaxed fit,ankle-length,v-neck,cap sleeve,viscose,5671.33,designer launches,Gucci FW 2024
instagram_5744,Celebrities,2025-01-17,Jeans,men,blue,abstract,formal,4461,372,5742,Global,img_5744.jpg,,regular,mini,square neck,3/4 sleeve,linen,3525.0,franchise,Star Wars New Trilogy 2025
instagram_5747,Instagram,2024-06-08,Jeans,men,white,polka dots,festive,3299,287,17190,Europe,img_5747.jpg,,a-line,knee-length,square neck,cap sleeve,knits,6925.33,designer launches,Ralph Lauren Spring Collection 2024
instagram_5777,YouTube,2024-10-03,Jeans,men,"blue, white",tie-dye,festive,5460,125,15014,Global,img_5777.jpg,,oversized,midi,off-shoulder,full sleeve,rayon,6866.33,franchise,Fast X Sequel 2024
instagram_5786,YouTube,2024-01-26,Jeans,men,"red, pink",solid,formal,2484,376,31731,Global,img_5786.jpg,,fit,knee-length,boat neck,3/4 sleeve,knits,11530.33,designer launches,Ralph Lauren Spring Collection 2024
instagram_5789,Instagram,2024-12-05,Jeans,men,beige,abstract,festive,3730,279,26470,US,img_5789.jpg,,Slim fit,maxi,crew neck,3/4 sleeve,knits,10159.67,event - political,EU Parliament 2024
instagram_5823,Celebrities,2024-04-04,Jeans,men,yellow,abstract,formal,1567,424,9442,India,img_5823.jpg,,a-line,cropped,collared,bell sleeve,denim,3811.0,event - memes,Oscar Memes 2024
instagram_5876,Instagram,2024-01-24,Jeans,men,blue,checks,athleisure,2037,299,7781,Global,img_5876.jpg,,a-line,cropped,polo neck,cap sleeve,linen,3372.33,franchise,Marvel Phase 5 Release 2024
instagram_5882,Cinema,2025-08-31,Jeans,men,black,tie-dye,formal,4949,78,7654,India,img_5882.jpg,,oversized,mini,polo neck,puff sleeve,linen,4227.0,designer launches,Prada SS 2025
instagram_5905,Facebook,2024-02-11,Jeans,men,black,animal print,streetwear,3698,265,16119,India,img_5905.jpg,,relaxed fit,full-length,square neck,full sleeve,viscose,6694.0,designer launches,Chanel Cruise 2024
instagram_5920,Cinema,2024-05-18,Jeans,men,"blue, yellow",tie-dye,streetwear,1525,149,8210,India,img_5920.jpg,,bodycon,full-length,boat neck,3/4 sleeve,polyester,3294.67,franchise,Marvel Phase 5 Release 2024
instagram_5963,Marketplace,2025-04-17,Jeans,men,yellow,tie-dye,casual,3220,122,55672,Europe,img_5963.jpg,,fit,cropped,crew neck,puff sleeve,denim,19671.33,event - memes,Super Bowl Halftime Meme 2025
instagram_5969,YouTube,2024-12-18,Jeans,men,"red, black",graphic prints,festive,2763,318,35065,Europe,img_5969.jpg,,regular,cropped,v-neck,sleeveless,linen,12715.33,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_5982,Celebrities,2024-07-20,Jeans,men,white,polka dots,festive,6141,169,29386,US,img_5982.jpg,,straight cut,maxi,square neck,puff sleeve,cotton,11898.67,trending memes,Vogue Challenge 2024
instagram_5998,Marketplace,2024-03-10,Jeans,men,pink,animal print,streetwear,3201,137,67113,India,img_5998.jpg,,Slim fit,full-length,off-shoulder,cap sleeve,blends,23483.67,designer launches,Gucci FW 2024
instagram_5999,Marketplace,2024-06-29,Jeans,men,yellow,polka dots,casual,2989,57,8045,Europe,img_5999.jpg,,relaxed fit,maxi,crew neck,cap sleeve,blends,3697.0,trending memes,Distracted Boyfriend Revival
