id,source,timestamp,garment_type,gender,color,pattern,style,engagement_likes,engagement_comments,engagement_views,geography,image_path,image_url,fit,length,neckline,sleeve,fabric,engagement_metric,influence_type,influence_identifier
instagram_5730,YouTube,2024-11-06,Dress,women,green,abstract,athleisure,1390,150,42705,Europe,img_5730.jpg,,flared,knee-length,boat neck,cap sleeve,viscose,14748.33,books,Pulitzer Feature 2024
instagram_5735,Facebook,2025-06-20,Dress,women,green,abstract,streetwear,474,466,30851,Europe,img_5735.jpg,,a-line,knee-length,collared,puff sleeve,knits,10597.0,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_5763,Instagram,2024-01-28,Dress,women,"yellow, beige",abstract,streetwear,3064,248,3079,Europe,img_5763.jpg,,fit,knee-length,collared,sleeveless,rayon,2130.33,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_5771,YouTube,2024-10-26,Dress,women,white,stripes,athleisure,1239,19,42253,India,img_5771.jpg,,flared,knee-length,v-neck,cap sleeve,polyester,14503.67,event - memes,Oscar Memes 2024
instagram_5808,Cinema,2024-08-21,Dress,women,"beige, pink",abstract,formal,3280,227,29527,Global,img_5808.jpg,,relaxed fit,mini,boat neck,full sleeve,linen,11011.33,event - memes,Oscar Memes 2024
instagram_5814,Facebook,2024-06-16,Dress,women,"beige, blue",polka dots,festive,4587,17,61623,US,img_5814.jpg,,flared,maxi,off-shoulder,cap sleeve,cotton,22075.67,designer launches,Gucci FW 2024
instagram_5834,Instagram,2024-10-26,Dress,women,"pink, red, white",checks,formal,6359,68,22599,US,img_5834.jpg,,oversized,maxi,off-shoulder,full sleeve,jersey,9675.33,franchise,Marvel Phase 5 Release 2024
instagram_5840,YouTube,2024-09-16,Dress,women,"beige, pink",animal print,athleisure,1930,217,3971,Europe,img_5840.jpg,,relaxed fit,full-length,polo neck,puff sleeve,viscose,2039.33,event - political,India State Elections 2024
instagram_5845,Facebook,2025-05-01,Dress,women,"blue, white",graphic prints,athleisure,2247,367,47693,Global,img_5845.jpg,,straight cut,mini,crew neck,full sleeve,denim,16769.0,books,Book-to-Film Adaptation 2025
instagram_5854,Celebrities,2024-04-20,Dress,women,white,abstract,formal,306,188,16526,US,img_5854.jpg,,straight cut,full-length,polo neck,puff sleeve,jersey,5673.33,cinemas/series/cartoons/anime,One Piece Saga 2024
instagram_5879,Marketplace,2024-12-25,Dress,women,"red, blue, white",abstract,festive,1072,119,10892,US,img_5879.jpg,,regular,mini,boat neck,puff sleeve,viscose,4027.67,trending memes,Cottagecore Revival Meme 2024
instagram_5897,Facebook,2025-02-21,Dress,women,green,tie-dye,festive,903,328,48478,India,img_5897.jpg,,bodycon,knee-length,polo neck,half sleeve,polyester,16569.67,franchise,Star Wars New Trilogy 2025
instagram_5922,Marketplace,2024-07-01,Dress,women,yellow,abstract,formal,3710,188,17247,Global,img_5922.jpg,,fit,maxi,polo neck,half sleeve,jersey,7048.33,event - memes,Oscar Memes 2024
instagram_5931,YouTube,2024-10-22,Dress,women,green,solid,athleisure,402,291,26408,US,img_5931.jpg,,Slim fit,midi,v-neck,cap sleeve,polyester,9033.67,event - memes,April Fools Viral 2024
instagram_5935,Celebrities,2024-03-28,Dress,women,"white, pink",abstract,formal,3557,25,4120,India,img_5935.jpg,,relaxed fit,mini,collared,sleeveless,knits,2567.33,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_5936,Cinema,2024-08-04,Dress,women,blue,checks,athleisure,4291,167,28706,India,img_5936.jpg,,relaxed fit,maxi,crew neck,half sleeve,knits,11054.67,event - memes,Oscar Memes 2024
instagram_5939,Instagram,2024-07-30,Dress,women,yellow,solid,formal,10155,57,5506,India,img_5939.jpg,,Slim fit,full-length,polo neck,cap sleeve,blends,5239.33,event - political,US Presidential Election 2024
instagram_5943,Celebrities,2025-06-04,Dress,women,blue,stripes,festive,6729,206,9647,US,img_5943.jpg,,fit,maxi,halter,sleeveless,rayon,5527.33,cinemas/series/cartoons/anime,Strange New Worlds Season 3 2025
instagram_5956,Facebook,2024-02-19,Dress,women,red,animal print,festive,4705,382,38080,Europe,img_5956.jpg,,oversized,knee-length,polo neck,3/4 sleeve,jersey,14389.0,cinemas/series/cartoons/anime,Dune 2 Release 2024
instagram_5966,Celebrities,2024-12-10,Dress,women,green,tie-dye,casual,1468,181,19255,Europe,img_5966.jpg,,a-line,midi,collared,half sleeve,polyester,6968.0,cinemas/series/cartoons/anime,Barbie Movie 2024
instagram_5984,YouTube,2024-10-21,Dress,women,"black, blue",tie-dye,casual,5739,86,5982,US,img_5984.jpg,,flared,maxi,square neck,sleeveless,knits,3935.67,event - political,US Presidential Election 2024
instagram_5992,Facebook,2024-05-09,Dress,women,pink,abstract,festive,3726,218,25619,Europe,img_5992.jpg,,straight cut,full-length,off-shoulder,sleeveless,viscose,9854.33,designer launches,Zara Designer Collab 2024
instagram_6000,YouTube,2024-12-27,Dress,women,black,animal print,formal,2918,187,16152,Global,img_6000.jpg,,relaxed fit,ankle-length,polo neck,3/4 sleeve,cotton,6419.0,books,Bestseller Book Tour 2024
